visit_date_num,visit_date,counts,visitor_local,visitor_foreigner,local_corona,covid_china,covid_japan,male,female,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10,category11,category12,category13,category14,sales_per_counts,sales
202101_3,202101,200007.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58043.452044178455,11609096713.0
202101_4,202101,122979.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53412.74154937022,6568645543.0
202101_5,202101,243866.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25174.784283171906,6139273944.0
202101_6,202101,183830.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24103.36764401893,4430922074.0
202101_7,202101,61260.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24562.66890303624,1504709097.0
202101_8,202101,47040.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26854.65573979592,1263243006.0
202101_9,202101,8609.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45038.39981414798,387735584.0
202101_10,202101,4764.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43880.09319899244,209044764.0
202101_11,202101,330531.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17086.631096629364,5647661263.0
202101_12,202101,295607.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16115.436376675789,4763835801.0
202101_13,202101,97796.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36963.39210192646,3614871894.0
202101_14,202101,99750.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34107.94232581454,3402267247.0
202101_15,202101,9908.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247081.23021800566,2448080829.0
202101_16,202101,10699.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46892.216001495464,501699819.0
202101_17,202101,251732.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64048.57699855402,16123076385.0
202101_18,202101,184392.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60198.13936070979,11100055313.0
202101_19,202101,336011.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14971.662019993393,5030643127.0
202101_20,202101,456497.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14617.613925173659,6672896904.0
202101_21,202101,190390.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26703.694621566257,5084116419.0
202101_22,202101,114886.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25862.394251692982,2971227026.0
202101_23,202101,602383.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12421.605857071,7482564201.0
202101_24,202101,698208.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12301.229408714882,8588816783.0
202101_25,202101,296279.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13624.348350709974,4036608305.0
202101_26,202101,265680.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13550.53560298103,3600106299.0
202101_27,202101,1170153.0,465672.0,2344,16655.0,85812.0,238749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35530.141120861976,41575701223.0
202101_28,202101,746586.0,465672.0,2344,16655.0,85812.0,238749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33307.547202867456,24866948436.0
202102_1,202102,128138.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46857.23319390033,6004192147.0
202102_2,202102,81648.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36863.77923525377,3009853847.0
202102_3,202102,232884.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62846.405442194395,14635922285.0
202102_4,202102,148673.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58335.15968602234,8672863196.0
202102_5,202102,217011.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26570.04520968983,5765992081.0
202102_6,202102,167130.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25066.719751091965,4189400872.0
202102_7,202102,57799.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26208.663004550253,1514834513.0
202102_8,202102,46463.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27735.05150334675,1288653698.0
202102_9,202102,8966.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64252.456390809726,576087524.0
202102_10,202102,4597.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35599.65977811616,163651636.0
202102_11,202102,382866.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18159.983041063977,6952840067.0
202102_12,202102,347238.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17006.959523439255,5905462611.0
202102_13,202102,121661.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41979.29761386147,5107243327.0
202102_14,202102,122774.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36737.873482985,4510455679.0
202102_15,202102,30137.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135463.63609516542,4082467601.0
202102_16,202102,19690.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65716.95865921788,1293966916.0
202102_17,202102,311842.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67285.39899692794,20982413394.0
202102_18,202102,241176.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60188.13185391581,14515932888.0
202102_19,202102,343417.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16643.80001281241,5715763869.0
202102_20,202102,473585.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16691.181021358363,7904692964.0
202102_21,202102,190540.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26042.215650257163,4962083770.0
202102_22,202102,115179.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26654.86107710607,3070080244.0
202102_23,202102,729848.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13209.826541964901,9641165482.0
202102_24,202102,855276.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13264.255031124456,11344598986.0
202102_25,202102,302475.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13529.512422514257,4092339270.0
202102_26,202102,272149.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13710.100404557797,3731190115.0
202102_27,202102,1352052.0,790712.0,3056,12281.0,4081.0,191790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38835.56182898291,52507699042.0
202102_28,202102,904701.0,790712.0,3056,12281.0,4081.0,191790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36196.87706325073,32747350876.0
202103_1,202103,176995.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47221.25045905251,8357925225.0
202103_2,202103,112171.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37137.679587415645,4165770657.0
202103_3,202103,275586.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61420.84366041816,16926724621.0
202103_4,202103,186569.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58334.62862533433,10883433328.0
202103_5,202103,235905.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27125.253987834087,6398983042.0
202103_6,202103,182856.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26026.67397296233,4759133496.0
202103_7,202103,73745.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25993.34714217913,1916879385.0
202103_8,202103,57186.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28576.518413597732,1634176782.0
202103_9,202103,12835.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33505.968523568365,430049106.0
202103_10,202103,6478.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33444.177832664405,216651384.0
202103_11,202103,433281.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17431.666860536236,7552810049.0
202103_12,202103,421762.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16815.646829254412,7092200838.0
202103_13,202103,145442.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41389.14024834642,6019719336.0
202103_14,202103,149673.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35542.63217146713,5319772385.0
202103_15,202103,67119.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,197026.322352836,13224209730.0
202103_16,202103,34399.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94106.31838134829,3237163246.0
202103_17,202103,356209.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63954.716548430835,22781245627.0
202103_18,202103,301848.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61014.03241697808,18416963657.0
202103_19,202103,372536.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16231.013510103721,6046636849.0
202103_20,202103,539768.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15707.967263713299,8478658074.0
202103_21,202103,221079.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25240.582601694416,5580162761.0
202103_22,202103,135810.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24958.882217804286,3389665794.0
202103_23,202103,852799.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12641.23739826149,10780434612.0
202103_24,202103,1053923.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13032.623301702306,13735381448.0
202103_25,202103,321384.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13060.086311079582,4197302779.0
202103_26,202103,309726.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13442.905836126125,4163617453.0
202103_27,202103,1599463.0,889216.0,4110,13412.0,86120.0,278385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37706.453286509284,60310076893.0
202103_28,202103,1145076.0,889216.0,4110,13412.0,86120.0,278385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36425.64409960562,41710130843.0
202104_1,202104,187567.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45134.581157666325,8465757984.0
202104_2,202104,122263.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36102.406582531105,4413988536.0
202104_3,202104,295436.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64306.55691588026,18998471949.0
202104_4,202104,205394.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60709.55205604838,12469377735.0
202104_5,202104,258990.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27948.471643692807,7238374671.0
202104_6,202104,196805.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25404.795691166382,4999790816.0
202104_7,202104,69841.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25755.382883979324,1798781696.0
202104_8,202104,57484.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29386.908391900353,1689277042.0
202104_9,202104,14070.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32185.33617626155,452847680.0
202104_10,202104,7566.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33109.22178165477,250504372.0
202104_11,202104,494973.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18376.70792346249,9095974251.0
202104_12,202104,481730.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17265.452027069106,8317286205.0
202104_13,202104,164343.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42239.3943581412,6941748787.0
202104_14,202104,176144.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36485.15180193478,6426640579.0
202104_15,202104,91735.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191485.58357224613,17565930009.0
202104_16,202104,42876.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85147.24286314021,3650773185.0
202104_17,202104,423417.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67668.22540663223,28651876997.0
202104_18,202104,364513.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61487.07789022614,22412839223.0
202104_19,202104,401718.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16598.47729252859,6667907101.0
202104_20,202104,576729.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16092.318282937047,9280906631.0
202104_21,202104,229190.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24910.220655351455,5709173472.0
202104_22,202104,143481.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24991.11991134715,3585750876.0
202104_23,202104,1019257.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13095.000562174211,13347170988.0
202104_24,202104,1261556.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13419.10333508778,16928950327.0
202104_25,202104,350533.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12981.296254560912,4550372720.0
202104_26,202104,337809.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13126.911011843971,4434388682.0
202104_27,202104,1767789.0,1078759.0,4102,18919.0,4545.0,302603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39658.0298163412,70107028871.0
202104_28,202104,1324507.0,1078759.0,4102,18919.0,4545.0,302603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37171.312727679055,49233663907.0
202105_1,202105,212577.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46407.47767162017,9865162381.0
202105_2,202105,138860.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37666.02503960824,5230304237.0
202105_3,202105,331358.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64555.056355965455,21390834364.0
202105_4,202105,237928.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60378.581760028246,14365755201.0
202105_5,202105,278917.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28251.671411208354,7879871435.0
202105_6,202105,211216.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25645.6257906598,5416766497.0
202105_7,202105,62195.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27945.059602861966,1738042982.0
202105_8,202105,53398.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31340.78163976179,1673535058.0
202105_9,202105,15580.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33535.229268292685,522478872.0
202105_10,202105,9223.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33154.711265314974,305785902.0
