seq,stateDt,stateTime,decideCnt,clearCnt,examCnt,deathCnt,careCnt,resutlNegCnt,accExamCnt,accExamCompCnt,accDefRate,createDt,updateDt
670,20211019,00:00,344518.0,313432.0,1323771.0,2689.0,28397.0,13628545.0,15296834.0,13973063.0,2.4655868223,2021-10-19 09:37:01.052,2021-10-19 10:32:05.527
669,20211018,00:00,343445.0,311781.0,1320566.0,2668.0,28996.0,13582339.0,15246350.0,13925784.0,2.4662525284,2021-10-18 09:39:38.125,null
668,20211017,00:00,342396.0,310344.0,1312433.0,2660.0,29392.0,13566039.0,15220868.0,13908435.0,2.4617866783,2021-10-17 10:04:43.41,null
667,20211016,00:00,340978.0,308187.0,1293233.0,2644.0,30147.0,13563981.0,15198192.0,13904959.0,2.4522042819,2021-10-16 09:35:29.169,null
666,20211015,00:00,339361.0,305851.0,1309168.0,2626.0,30884.0,13503997.0,15152526.0,13843358.0,2.4514355548,2021-10-15 09:39:06.702,null
665,20211014,00:00,337679.0,303719.0,1296534.0,2618.0,31342.0,13472153.0,15106366.0,13809832.0,2.4452071538,2021-10-14 09:34:17.552,null
664,20211013,00:00,335742.0,302066.0,1285868.0,2605.0,31071.0,13440810.0,15062420.0,13776552.0,2.4370539159,2021-10-13 09:35:45.02,null
663,20211012,00:00,334163.0,299260.0,1276809.0,2594.0,32309.0,13396612.0,15007584.0,13730775.0,2.4336790894,2021-10-12 10:34:11.074,null
662,20211011,00:00,332816.0,298022.0,1255745.0,2583.0,32211.0,13388858.0,14977419.0,13721674.0,2.4254766583,2021-10-11 09:36:36.635,null
659,20211008,00:00,327976.0,292091.0,1232857.0,2554.0,33331.0,13321368.0,14882201.0,13649344.0,2.4028700573,2021-10-08 09:46:59.694,null
658,20211007,00:00,325804.0,288822.0,1239741.0,2544.0,34438.0,13268433.0,14833978.0,13594237.0,2.3966332203,2021-10-07 09:48:27.592,null
657,20211006,00:00,323379.0,287040.0,1219801.0,2536.0,33803.0,13237771.0,14780951.0,13561150.0,2.3845986512,2021-10-06 09:49:43.197,null
656,20211005,00:00,321352.0,284197.0,1228509.0,2524.0,34631.0,13181779.0,14731640.0,13503131.0,2.3798332401,2021-10-05 09:54:11.433,null
655,20211004,00:00,319777.0,282669.0,1216193.0,2513.0,34595.0,13165254.0,14701224.0,13485031.0,2.3713479042,2021-10-04 09:50:15.715,null
654,20211003,00:00,318105.0,278847.0,1202878.0,2507.0,36751.0,13154144.0,14675127.0,13472249.0,2.3611870594,2021-10-03 10:22:27.003,null
653,20211002,00:00,316020.0,277092.0,1179529.0,2504.0,36424.0,13149148.0,14644697.0,13465168.0,2.3469443530,2021-10-02 09:52:30.389,null
652,20211001,00:00,313773.0,275576.0,1169025.0,2497.0,35700.0,13113426.0,14596224.0,13427199.0,2.3368462774,2021-10-01 09:57:42.109,null
651,20210930,00:00,311289.0,274205.0,1149658.0,2481.0,34603.0,13083311.0,14544258.0,13394600.0,2.3239887715,2021-09-30 09:58:40.205,null
650,20210929,00:00,308725.0,272724.0,1137617.0,2474.0,33527.0,13038918.0,14485260.0,13347643.0,2.3129551786,2021-09-29 09:58:03.378,null
649,20210928,00:00,305842.0,270928.0,1135394.0,2464.0,32450.0,12984337.0,14425573.0,13290179.0,2.3012632109,2021-09-28 09:57:34.945,null
648,20210927,00:00,303553.0,269132.0,1120111.0,2456.0,31965.0,12942271.0,14365935.0,13245824.0,2.2916883087,2021-09-27 10:08:41.366,null
647,20210926,00:00,301172.0,268140.0,1096862.0,2450.0,30582.0,12927904.0,14325938.0,13229076.0,2.2765913507,2021-09-26 09:38:04.296,null
646,20210925,00:00,298402.0,266414.0,1056223.0,2441.0,29547.0,12930715.0,14285340.0,13229117.0,2.2556456337,2021-09-25 10:49:15.225,2021-09-25 11:27:59.187
645,20210924,00:00,295132.0,264492.0,1030500.0,2434.0,28206.0,12896053.0,14221685.0,13191185.0,2.2373425890,2021-09-24 09:53:29.116,null
644,20210923,00:00,292699.0,262842.0,1034720.0,2427.0,27430.0,12823650.0,14151069.0,13116349.0,2.2315584923,2021-09-23 10:01:14.491,null
643,20210922,00:00,290983.0,261812.0,997996.0,2419.0,26752.0,12823456.0,14112435.0,13114439.0,2.2187986844,2021-09-22 09:35:53.93,null
642,20210921,00:00,289263.0,260090.0,965875.0,2413.0,26760.0,12826146.0,14081284.0,13115409.0,2.2055202395,2021-09-21 09:39:49.437,null
641,20210920,00:00,287536.0,259011.0,953532.0,2409.0,26116.0,12809907.0,14050975.0,13097443.0,2.1953598118,2021-09-20 09:09:41.18,null
640,20210919,00:00,285931.0,257449.0,932234.0,2404.0,26078.0,12802333.0,14020498.0,13088264.0,2.1846365568,2021-09-19 09:31:46.109,null
639,20210918,00:00,284022.0,256029.0,917857.0,2394.0,25599.0,12784737.0,13986616.0,13068759.0,2.1732897515,2021-09-18 09:58:15.323,null
638,20210917,00:00,281938.0,254094.0,921233.0,2389.0,25455.0,12735788.0,13938959.0,13017726.0,2.1658006936,2021-09-17 10:15:01.593,null
635,20210914,00:00,275910.0,247647.0,914400.0,2367.0,25896.0,12599919.0,13790229.0,12875829.0,2.1428523165,2021-09-14 09:45:02.459,null
634,20210913,00:00,274415.0,245505.0,925739.0,2360.0,26550.0,12535589.0,13735743.0,12810004.0,2.1421929298,2021-09-13 09:40:59.629,null
632,20210911,00:00,271227.0,242960.0,895077.0,2358.0,25909.0,12499159.0,13665463.0,12770386.0,2.1238747207,2021-09-11 09:42:37.082,null
631,20210910,00:00,269362.0,240733.0,888674.0,2348.0,26281.0,12457022.0,13615058.0,12726384.0,2.1165635108,2021-09-10 09:40:06.372,null
630,20210909,00:00,267470.0,238920.0,897924.0,2343.0,26207.0,12403479.0,13568873.0,12670949.0,2.1108916151,2021-09-09 09:40:59.551,null
629,20210908,00:00,265423.0,237286.0,898494.0,2334.0,25803.0,12355753.0,13519670.0,12621176.0,2.1029973752,2021-09-08 09:39:50.468,null
628,20210907,00:00,263374.0,235225.0,886983.0,2330.0,25819.0,12318059.0,13468416.0,12581433.0,2.0933545487,2021-09-07 09:39:03.178,null
627,20210906,00:00,261778.0,233695.0,891318.0,2327.0,25756.0,12263652.0,13416748.0,12525430.0,2.0899721606,2021-09-06 09:43:09.889,null
626,20210905,00:00,260403.0,232334.0,874694.0,2321.0,25748.0,12247641.0,13382738.0,12508044.0,2.0818842658,2021-09-05 10:48:36.114,null
624,20210904,00:00,258913.0,230405.0,850535.0,2315.0,26193.0,12240913.0,13350361.0,12499826.0,2.0713328329,2021-09-04 09:41:36.458,null
623,20210903,00:00,257110.0,228618.0,825198.0,2308.0,26184.0,12204374.0,13286682.0,12461484.0,2.0632374121,2021-09-03 09:44:30.979,null
622,20210902,00:00,255401.0,226222.0,819939.0,2303.0,26876.0,12148175.0,13223515.0,12403576.0,2.0590916684,2021-09-02 09:37:25.055,null
621,20210901,00:00,253445.0,224319.0,780979.0,2292.0,26834.0,12117722.0,13152146.0,12371167.0,2.0486749552,2021-09-01 09:37:02.395,null
620,20210831,00:00,251421.0,221701.0,751241.0,2285.0,27435.0,12092056.0,13094718.0,12343477.0,2.0368734028,2021-08-31 09:38:37.509,2021-08-31 10:05:20.769
619,20210830,00:00,250051.0,220358.0,766807.0,2284.0,27409.0,12032826.0,13049684.0,12282877.0,2.0357689814,2021-08-30 09:40:07.28,null
618,20210829,00:00,248568.0,218726.0,762594.0,2279.0,27563.0,12004765.0,13015927.0,12253333.0,2.0285745927,2021-08-29 09:30:47.611,null
617,20210828,00:00,246951.0,216989.0,743177.0,2276.0,27686.0,11993364.0,12983492.0,12240315.0,2.0175216078,2021-08-28 09:51:58.552,null
616,20210827,00:00,245158.0,214673.0,718479.0,2265.0,28220.0,11964158.0,12927795.0,12209316.0,2.0079585129,2021-08-27 09:47:12.926,null
615,20210826,00:00,243317.0,212871.0,710599.0,2257.0,28189.0,11912886.0,12866802.0,12156203.0,2.0015871732,2021-08-26 09:37:19.288,null
614,20210825,00:00,241439.0,211177.0,697586.0,2237.0,28025.0,11867588.0,12806613.0,12109027.0,1.9938761388,2021-08-25 09:46:31.206,null
613,20210824,00:00,239287.0,209193.0,688192.0,2228.0,27866.0,11822279.0,12749758.0,12061566.0,1.9838800368,2021-08-24 09:39:28.153,null
612,20210823,00:00,237782.0,207601.0,689243.0,2222.0,27959.0,11767004.0,12694029.0,12004786.0,1.9807266868,2021-08-23 09:39:10.495,null
611,20210822,00:00,236366.0,206276.0,678447.0,2215.0,27875.0,11749530.0,12664343.0,11985896.0,1.9720344645,2021-08-22 09:43:14.04,2021-08-22 10:02:12.222
610,20210821,00:00,234739.0,204518.0,667998.0,2202.0,28019.0,11729864.0,12632601.0,11964603.0,1.9619455823,2021-08-21 09:47:10.494,null
609,20210820,00:00,232859.0,202775.0,659590.0,2197.0,27887.0,11674560.0,12567009.0,11907419.0,1.9555791225,2021-08-20 09:36:01.734,null
608,20210819,00:00,230808.0,201235.0,652740.0,2191.0,27382.0,11635156.0,12518704.0,11865964.0,1.9451264136,2021-08-19 09:35:41.913,null
607,20210818,00:00,228657.0,199582.0,634727.0,2178.0,26897.0,11598301.0,12461685.0,11826958.0,1.9333542911,2021-08-18 09:41:29.969,null
606,20210817,00:00,226854.0,197224.0,620680.0,2173.0,27457.0,11557443.0,12404977.0,11784297.0,1.9250533145,2021-08-17 09:34:16.236,null
605,20210816,00:00,225481.0,196198.0,595225.0,2167.0,27116.0,11552071.0,12372777.0,11777552.0,1.9144980213,2021-08-16 09:37:05.069,null
604,20210815,00:00,223928.0,195103.0,585131.0,2156.0,26669.0,11535659.0,12344718.0,11759587.0,1.9042165341,2021-08-15 09:34:53.152,null
603,20210814,00:00,222111.0,193778.0,562705.0,2148.0,26185.0,11524464.0,12309280.0,11746575.0,1.8908575478,2021-08-14 09:45:15.42,null
602,20210813,00:00,220182.0,192248.0,539535.0,2144.0,25790.0,11498250.0,12257967.0,11718432.0,1.8789373868,2021-08-13 09:44:04.528,null
601,20210812,00:00,218192.0,190535.0,510096.0,2138.0,25519.0,11478954.0,12207242.0,11697146.0,1.8653439052,2021-08-12 09:38:42.576,null
600,20210811,00:00,216206.0,189506.0,488067.0,2135.0,24565.0,11451927.0,12156200.0,11668133.0,1.8529613949,2021-08-11 09:40:02.974,null
599,20210810,00:00,213987.0,187523.0,465922.0,2134.0,24330.0,11432177.0,12112086.0,11646164.0,1.8374032857,2021-08-10 09:37:53.03,null
598,20210809,00:00,212448.0,186242.0,467508.0,2125.0,24081.0,11377875.0,12057831.0,11590323.0,1.8329773898,2021-08-09 09:37:14.335,null
597,20210808,00:00,210956.0,185003.0,466279.0,2121.0,23832.0,11350208.0,12027443.0,11561164.0,1.8246951604,2021-08-08 09:43:32.979,null
596,20210807,00:00,209228.0,183789.0,444937.0,2116.0,23323.0,11341763.0,11995928.0,11550991.0,1.8113424207,2021-08-07 09:40:18.999,null
595,20210806,00:00,207406.0,182052.0,427050.0,2113.0,23241.0,11317196.0,11951652.0,11524602.0,1.7996803707,2021-08-06 09:43:45.386,null
594,20210805,00:00,205702.0,180719.0,415489.0,2109.0,22874.0,11287245.0,11908436.0,11492947.0,1.7898107421,2021-08-05 09:50:52.915,null
593,20210804,00:00,203926.0,179123.0,397889.0,2106.0,22697.0,11262430.0,11864245.0,11466356.0,1.7784726028,2021-08-04 09:49:14.864,null
592,20210803,00:00,202203.0,177909.0,398300.0,2104.0,22190.0,11219513.0,11820016.0,11421716.0,1.7703381873,2021-08-03 09:38:51.531,null
591,20210802,00:00,201002.0,176605.0,387170.0,2099.0,22298.0,11184433.0,11772605.0,11385435.0,1.7654310090,2021-08-02 09:37:51.966,null
590,20210801,00:00,199787.0,175674.0,378600.0,2098.0,22015.0,11173399.0,11751786.0,11373186.0,1.7566493680,2021-08-01 09:38:06.089,2021-08-01 14:10:27.987
589,20210731,00:00,198345.0,174177.0,369201.0,2095.0,22073.0,11161275.0,11728821.0,11359620.0,1.7460531250,2021-07-31 09:37:25.702,null
588,20210730,00:00,196806.0,172757.0,357215.0,2089.0,21960.0,11128947.0,11682968.0,11325753.0,1.7376857856,2021-07-30 09:36:59.61,null
587,20210729,00:00,195099.0,171559.0,342326.0,2085.0,21455.0,11100081.0,11637506.0,11295180.0,1.7272765905,2021-07-29 09:37:41.356,null
586,20210728,00:00,193427.0,170494.0,323954.0,2083.0,20850.0,11068234.0,11585615.0,11261661.0,1.7175707917,2021-07-28 09:36:06.387,null
585,20210727,00:00,191531.0,168629.0,309414.0,2079.0,20823.0,11027664.0,11528609.0,11219195.0,1.7071723951,2021-07-27 09:35:45.815,2021-07-27 10:08:37.339
584,20210726,00:00,190166.0,167365.0,281003.0,2077.0,20724.0,11001177.0,11472346.0,11191343.0,1.6992241235,2021-07-26 09:40:26.165,null
583,20210725,00:00,188848.0,166375.0,274761.0,2073.0,20400.0,10969738.0,11433347.0,11158586.0,1.6924008113,2021-07-25 09:32:34.468,null
582,20210724,00:00,187362.0,165246.0,274697.0,2068.0,20048.0,10968466.0,11430525.0,11155828.0,1.6794988233,2021-07-24 09:38:51.376,null
581,20210723,00:00,185733.0,164206.0,278011.0,2066.0,19461.0,10924561.0,11388305.0,11110294.0,1.6717199382,2021-07-23 09:37:34.575,null
580,20210722,00:00,184103.0,163073.0,269496.0,2063.0,18967.0,10890319.0,11343918.0,11074422.0,1.6624163319,2021-07-22 09:39:47.617,null
579,20210721,00:00,182265.0,161634.0,252187.0,2060.0,18571.0,10864225.0,11298677.0,11046490.0,1.6499811252,2021-07-21 09:38:25.219,null
578,20210720,00:00,180481.0,160347.0,244671.0,2059.0,18075.0,10826835.0,11251987.0,11007316.0,1.6396458500,2021-07-20 09:37:01.254,null
577,20210719,00:00,179203.0,159630.0,240689.0,2058.0,17515.0,10782542.0,11202434.0,10961745.0,1.6348035828,2021-07-19 09:38:09.418,null
576,20210718,00:00,177951.0,158953.0,235438.0,2057.0,16941.0,10762592.0,11175981.0,10940543.0,1.6265280434,2021-07-18 09:33:01.419,null
575,20210717,00:00,176500.0,157960.0,227636.0,2055.0,16485.0,10745090.0,11149226.0,10921590.0,1.6160650601,2021-07-17 10:19:46.901,null
574,20210716,00:00,175046.0,157113.0,218192.0,2051.0,15882.0,10715346.0,11108584.0,10890392.0,1.6073434271,2021-07-16 09:41:57.584,null
573,20210715,00:00,173511.0,156509.0,204479.0,2050.0,14952.0,10682466.0,11060456.0,10855977.0,1.5982992594,2021-07-15 09:46:10.26,null
572,20210714,00:00,171911.0,155491.0,181905.0,2048.0,14372.0,10655043.0,11008859.0,10826954.0,1.5878057669,2021-07-14 09:47:11.336,null
571,20210713,00:00,170296.0,154752.0,179130.0,2046.0,13498.0,10614873.0,10964299.0,10785169.0,1.5789831387,2021-07-13 09:45:01.789,null
570,20210712,00:00,169146.0,154187.0,174671.0,2044.0,12915.0,10576081.0,10919898.0,10745227.0,1.5741500854,2021-07-12 09:43:17.529,null
568,20210710,00:00,166722.0,153153.0,169719.0,2038.0,11531.0,10545199.0,10881640.0,10711921.0,1.5564155112,2021-07-10 10:01:51.164,null
567,20210709,00:00,165344.0,152498.0,160468.0,2036.0,10810.0,10518405.0,10844217.0,10683749.0,1.5476215324,2021-07-09 09:37:58.273,null
566,20210708,00:00,164028.0,151923.0,151158.0,2034.0,10071.0,10487596.0,10802782.0,10651624.0,1.5399341921,2021-07-08 09:37:10.439,null
565,20210707,00:00,162753.0,151500.0,142748.0,2033.0,9220.0,10461001.0,10766502.0,10623754.0,1.5319725965,2021-07-07 09:41:09.863,null
564,20210706,00:00,161541.0,150760.0,141699.0,2032.0,8749.0,10432476.0,10735716.0,10594017.0,1.5248323652,2021-07-06 09:42:40.275,null
563,20210705,00:00,160795.0,150044.0,134893.0,2028.0,8723.0,10404446.0,10700134.0,10565241.0,1.5219245826,2021-07-05 09:53:08.163,null
562,20210704,00:00,160084.0,149614.0,136297.0,2026.0,8444.0,10388744.0,10685125.0,10548828.0,1.5175524712,2021-07-04 09:33:38.815,null
561,20210703,00:00,159342.0,149132.0,133909.0,2025.0,8185.0,10377366.0,10670617.0,10536708.0,1.5122560101,2021-07-03 09:44:37.172,null
560,20210702,00:00,158549.0,148319.0,130666.0,2024.0,8206.0,10352388.0,10641603.0,10510937.0,1.5084192779,2021-07-02 09:40:45.284,null
559,20210701,00:00,157723.0,148024.0,124925.0,2021.0,7678.0,10331669.0,10614317.0,10489392.0,1.5036429184,2021-07-01 09:42:01.927,null
558,20210630,00:00,156961.0,147693.0,114110.0,2018.0,7250.0,10308001.0,10579072.0,10464962.0,1.4998716669,2021-06-30 09:38:19.271,null
557,20210629,00:00,156167.0,147077.0,116858.0,2017.0,7073.0,10282716.0,10555741.0,10438883.0,1.4960125523,2021-06-29 09:55:20.921,null
556,20210628,00:00,155572.0,146675.0,114843.0,2015.0,6882.0,10250514.0,10520929.0,10406086.0,1.4950097471,2021-06-28 09:37:00.101,null
555,20210627,00:00,155071.0,146340.0,116376.0,2013.0,6718.0,10237231.0,10508678.0,10392302.0,1.4921718017,2021-06-27 09:32:43.7,null
554,20210626,00:00,154457.0,145989.0,114573.0,2012.0,6456.0,10226486.0,10495516.0,10380943.0,1.4878898766,2021-06-26 09:46:37.249,null
553,20210625,00:00,153789.0,145389.0,122188.0,2009.0,6391.0,10190568.0,10466545.0,10344357.0,1.4866946297,2021-06-25 09:38:45.327,null
552,20210624,00:00,153155.0,144788.0,120971.0,2008.0,6359.0,10164656.0,10438782.0,10317811.0,1.4843749318,2021-06-24 09:34:00.179,null
551,20210623,00:00,152545.0,144379.0,129791.0,2007.0,6159.0,10127613.0,10409949.0,10280158.0,1.4838779715,2021-06-23 09:38:51.681,null
550,20210622,00:00,151901.0,143817.0,127127.0,2006.0,6078.0,10101015.0,10380043.0,10252916.0,1.4815394956,2021-06-22 09:37:35.096,null
549,20210621,00:00,151506.0,143268.0,128433.0,2004.0,6234.0,10066108.0,10346047.0,10217614.0,1.4827923622,2021-06-21 09:40:21.025,null
548,20210620,00:00,151149.0,142899.0,131062.0,2002.0,6248.0,10053423.0,10335634.0,10204572.0,1.4811890199,2021-06-20 09:39:22.589,null
547,20210619,00:00,150720.0,142385.0,128721.0,1997.0,6338.0,10043713.0,10323154.0,10194433.0,1.4784539758,2021-06-19 09:54:16.488,null
546,20210618,00:00,150238.0,141816.0,125837.0,1996.0,6426.0,10017973.0,10294048.0,10168211.0,1.4775263809,2021-06-18 09:42:02.1,null
545,20210617,00:00,149731.0,141029.0,121319.0,1994.0,6708.0,9986786.0,10257836.0,10136517.0,1.4771444668,2021-06-17 09:37:38.734,null
544,20210616,00:00,149191.0,140438.0,118764.0,1993.0,6760.0,9961429.0,10229384.0,10110620.0,1.4755870559,2021-06-16 09:52:02.014,null
543,20210615,00:00,148647.0,139733.0,123664.0,1992.0,6922.0,9924159.0,10196470.0,10072806.0,1.4757258305,2021-06-15 09:34:07.292,null
542,20210614,00:00,148273.0,139022.0,123424.0,1988.0,7263.0,9893800.0,10165497.0,10042073.0,1.4765178464,2021-06-14 09:35:03.394,null
541,20210613,00:00,147874.0,138581.0,124517.0,1985.0,7308.0,9880516.0,10152907.0,10028390.0,1.4745537419,2021-06-13 09:36:35.692,null
540,20210612,00:00,147422.0,138037.0,122200.0,1982.0,7403.0,9870913.0,10140535.0,10018335.0,1.4715219644,2021-06-12 09:40:24.954,null
539,20210611,00:00,146859.0,137224.0,133753.0,1981.0,7654.0,9830452.0,10111064.0,9977311.0,1.4719296612,2021-06-11 09:37:57.985,null
538,20210610,00:00,146303.0,136713.0,130327.0,1979.0,7611.0,9800232.0,10076862.0,9946535.0,1.4708941354,2021-06-10 09:35:53.948,null
537,20210609,00:00,145692.0,136174.0,131424.0,1977.0,7541.0,9767667.0,10044783.0,9913359.0,1.4696532224,2021-06-09 09:41:30.049,null
536,20210608,00:00,145091.0,135412.0,139260.0,1975.0,7704.0,9724233.0,10008584.0,9869324.0,1.4701209525,2021-06-08 09:37:18.147,null
535,20210607,00:00,144637.0,134861.0,136526.0,1974.0,7802.0,9691134.0,9972297.0,9835771.0,1.4705202062,2021-06-07 09:34:49.979,null
534,20210606,00:00,144152.0,134262.0,136465.0,1973.0,7917.0,9679080.0,9959697.0,9823232.0,1.4674599968,2021-06-06 09:43:04.144,null
533,20210605,00:00,143596.0,133763.0,137164.0,1971.0,7862.0,9665194.0,9945954.0,9808790.0,1.4639522306,2021-06-05 09:35:32.811,null
532,20210604,00:00,142852.0,133289.0,133844.0,1969.0,7594.0,9634628.0,9911324.0,9777480.0,1.4610308586,2021-06-04 09:35:01.747,null
531,20210603,00:00,142157.0,132699.0,129822.0,1968.0,7490.0,9600345.0,9872324.0,9742502.0,1.4591426309,2021-06-03 09:34:41.776,null
530,20210602,00:00,141476.0,132068.0,128917.0,1965.0,7443.0,9563957.0,9834350.0,9705433.0,1.4576990021,2021-06-02 09:34:39.577,null
529,20210601,00:00,140799.0,131463.0,127612.0,1963.0,7373.0,9529991.0,9798402.0,9670790.0,1.4559203539,2021-06-01 09:39:17.218,null
528,20210531,00:00,140340.0,130823.0,127953.0,1959.0,7558.0,9492865.0,9761158.0,9633205.0,1.4568360166,2021-05-31 09:34:29.254,null
527,20210530,00:00,139910.0,130381.0,126493.0,1957.0,7572.0,9481211.0,9747614.0,9621121.0,1.4541964496,2021-05-30 09:24:39.384,null
526,20210529,00:00,139431.0,129739.0,123790.0,1951.0,7741.0,9470370.0,9733591.0,9609801.0,1.4509249463,2021-05-29 09:45:26.765,null
525,20210528,00:00,138898.0,128761.0,122872.0,1946.0,8191.0,9440686.0,9702456.0,9579584.0,1.4499377008,2021-05-28 09:34:29.553,null
524,20210527,00:00,138311.0,128180.0,122659.0,1943.0,8188.0,9404723.0,9665693.0,9543034.0,1.4493399059,2021-05-27 09:39:43.099,null
523,20210526,00:00,137682.0,127582.0,121069.0,1940.0,8160.0,9370707.0,9629458.0,9508389.0,1.4480055454,2021-05-26 09:46:42.628,null
522,20210525,00:00,136983.0,126993.0,117098.0,1938.0,8052.0,9338646.0,9592727.0,9475629.0,1.4456349019,2021-05-25 09:33:39.762,null
521,20210524,00:00,136467.0,126427.0,120704.0,1934.0,8106.0,9296442.0,9553613.0,9432909.0,1.4467117195,2021-05-24 09:42:11.785,null
520,20210523,00:00,135929.0,125881.0,122235.0,1931.0,8117.0,9278135.0,9536299.0,9414064.0,1.4438928819,2021-05-23 09:37:54.099,null
519,20210522,00:00,135344.0,125032.0,117558.0,1926.0,8386.0,9268064.0,9520966.0,9403408.0,1.4393079615,2021-05-22 09:37:01.885,null
518,20210521,00:00,134678.0,124158.0,114144.0,1922.0,8598.0,9238286.0,9487108.0,9372964.0,1.4368773847,2021-05-21 09:36:32.023,null
517,20210520,00:00,134117.0,123659.0,108873.0,1916.0,8542.0,9204368.0,9447358.0,9338485.0,1.4361751397,2021-05-20 09:35:45.542,null
516,20210519,00:00,133471.0,123237.0,104494.0,1912.0,8322.0,9190679.0,9428644.0,9324150.0,1.4314548779,2021-05-19 09:39:48.186,null
515,20210518,00:00,132818.0,122631.0,103413.0,1904.0,8283.0,9158773.0,9395004.0,9291591.0,1.4294430308,2021-05-18 09:41:35.393,null
514,20210517,00:00,132290.0,122163.0,101804.0,1903.0,8224.0,9119206.0,9353300.0,9251496.0,1.4299308998,2021-05-17 09:39:34.169,null
513,20210516,00:00,131671.0,121764.0,101663.0,1900.0,8007.0,9103280.0,9336614.0,9234951.0,1.4257899148,2021-05-16 09:26:31.589,null
512,20210515,00:00,131061.0,121282.0,99216.0,1896.0,7883.0,9088817.0,9319094.0,9219878.0,1.4215047097,2021-05-15 09:38:53.579,null
511,20210514,00:00,130380.0,120395.0,95208.0,1893.0,8092.0,9055703.0,9281291.0,9186083.0,1.4193209445,2021-05-14 09:44:47.494,null
510,20210513,00:00,129633.0,119906.0,87517.0,1891.0,7836.0,9024003.0,9241153.0,9153636.0,1.4161913364,2021-05-13 09:41:10.7,null
509,20210512,00:00,128918.0,119373.0,84279.0,1884.0,7661.0,8988342.0,9201539.0,9117260.0,1.4139993813,2021-05-12 09:38:47.792,null
508,20210511,00:00,128283.0,118717.0,84628.0,1879.0,7687.0,8951373.0,9164284.0,9079656.0,1.4128618969,2021-05-11 09:39:41.186,null
507,20210510,00:00,127772.0,117844.0,83398.0,1875.0,8053.0,8910889.0,9122059.0,9038661.0,1.4136164637,2021-05-10 09:36:30.35,null
506,20210509,00:00,127309.0,117423.0,81280.0,1874.0,8012.0,8897182.0,9105771.0,9024491.0,1.4107056010,2021-05-09 09:38:01.137,null
505,20210508,00:00,126745.0,116881.0,78259.0,1865.0,7999.0,8884162.0,9089166.0,9010907.0,1.4065731673,2021-05-08 09:37:54.141,null
504,20210507,00:00,126044.0,116022.0,78896.0,1860.0,8162.0,8846414.0,9051354.0,8972458.0,1.4047878518,2021-05-07 09:38:57.839,null
503,20210506,00:00,125519.0,115491.0,77055.0,1851.0,8177.0,8808418.0,9010992.0,8933937.0,1.4049684926,2021-05-06 09:34:55.519,null
502,20210505,00:00,124945.0,114944.0,78995.0,1847.0,8154.0,8790129.0,8994069.0,8915074.0,1.4015026684,2021-05-05 09:37:42.237,null
501,20210504,00:00,124269.0,114128.0,78096.0,1840.0,8301.0,8754790.0,8957155.0,8879059.0,1.3995739863,2021-05-04 09:46:01.635,null
500,20210503,00:00,123728.0,113356.0,89022.0,1834.0,8538.0,8702576.0,8915326.0,8826304.0,1.4018098628,2021-05-03 09:31:59.949,null
499,20210502,00:00,123240.0,112865.0,86607.0,1833.0,8542.0,8688387.0,8898234.0,8811627.0,1.3986066364,2021-05-02 09:23:20.57,null
498,20210501,00:00,122634.0,112337.0,85212.0,1831.0,8466.0,8675542.0,8883388.0,8798176.0,1.3938570903,2021-05-01 09:17:27.172,null
497,20210430,00:00,122007.0,111422.0,82511.0,1828.0,8757.0,8643774.0,8848292.0,8765781.0,1.3918554433,2021-04-30 09:33:44.165,null
496,20210429,00:00,121351.0,110787.0,80392.0,1825.0,8739.0,8604036.0,8805779.0,8725387.0,1.3907807183,2021-04-29 09:32:46.339,null
495,20210428,00:00,120673.0,110248.0,77166.0,1821.0,8604.0,8568659.0,8766498.0,8689332.0,1.3887488704,2021-04-28 09:33:01.863,null
494,20210427,00:00,119898.0,109695.0,76508.0,1820.0,8383.0,8525203.0,8721609.0,8645101.0,1.3868895227,2021-04-27 09:34:47.417,null
491,20210424,00:00,118243.0,107781.0,78269.0,1812.0,8650.0,8436411.0,8632923.0,8554654.0,1.3822066912,2021-04-24 09:38:23.778,null
490,20210423,00:00,117458.0,107071.0,69939.0,1811.0,8576.0,8396133.0,8583530.0,8513591.0,1.3796528397,2021-04-23 09:51:40.55,null
489,20210422,00:00,116661.0,106459.0,67139.0,1808.0,8394.0,8353705.0,8537505.0,8470366.0,1.3772840512,2021-04-22 09:31:58.246,null
488,20210421,00:00,115926.0,105877.0,67211.0,1806.0,8243.0,8314457.0,8497594.0,8430383.0,1.3750976675,2021-04-21 09:36:56.675,null
487,20210420,00:00,115195.0,105227.0,66590.0,1802.0,8166.0,8276807.0,8458592.0,8392002.0,1.3726760312,2021-04-20 10:31:52.259,null
486,20210420,00:00,115195.0,105227.0,66590.0,1802.0,8166.0,8276807.0,8458592.0,8392002.0,1.3726760312,2021-04-20 09:34:02.801,null
485,20210419,00:00,114646.0,104474.0,70763.0,1801.0,8371.0,8229412.0,8414821.0,8344058.0,1.3739837378,2021-04-19 09:39:21.483,null
484,20210418,00:00,114115.0,104006.0,72191.0,1797.0,8312.0,8209761.0,8396067.0,8323876.0,1.3709358476,2021-04-18 09:30:44.979,null
483,20210417,00:00,113444.0,103594.0,71039.0,1794.0,8056.0,8193296.0,8377779.0,8306740.0,1.3656861777,2021-04-17 09:40:16.606,null
